Pixel-X	Pixel-Y	Longitude	Latitude	sst	qual_sst
78.5	44.5	49.13349464684449	30.465589992335584	28.984999	0
79.5	44.5	49.17519519686038	30.465589992335584	29.945	0
77.5	45.5	49.09179409682861	30.42391786418977	28.81	0
78.5	45.5	49.13349464684449	30.42391786418977	29.365	0
79.5	45.5	49.17519519686038	30.42391786418977	30.07	0
80.5	45.5	49.21689574687626	30.42391786418977	31.25	0
77.5	46.5	49.09179409682861	30.382245736043963	29.23	0
78.5	46.5	49.13349464684449	30.382245736043963	29.939999	0
79.5	46.5	49.17519519686038	30.382245736043963	30.404999	0
80.5	46.5	49.21689574687626	30.382245736043963	30.89	0
72.5	47.5	48.88329134674918	30.34057360789815	29.05	0
73.5	47.5	48.924991896765064	30.34057360789815	29.64	0
74.5	47.5	48.966692446780954	30.34057360789815	30.074999	0
75.5	47.5	49.008392996796836	30.34057360789815	30.085	0
72.5	48.5	48.88329134674918	30.298901479752338	29.554998	0
73.5	48.5	48.924991896765064	30.298901479752338	29.63	0
74.5	48.5	48.966692446780954	30.298901479752338	29.789999	0
75.5	48.5	49.008392996796836	30.298901479752338	30.125	0
72.5	49.5	48.88329134674918	30.257229351606526	29.82	0
73.5	49.5	48.924991896765064	30.257229351606526	29.615	0
74.5	49.5	48.966692446780954	30.257229351606526	29.605	0
75.5	49.5	49.008392996796836	30.257229351606526	30.105	0
77.5	49.5	49.09179409682861	30.257229351606526	30.654999	0
78.5	49.5	49.13349464684449	30.257229351606526	31.07	0
79.5	49.5	49.17519519686038	30.257229351606526	31.289999	0
73.5	50.5	48.924991896765064	30.215557223460713	29.675	0
74.5	50.5	48.966692446780954	30.215557223460713	29.8	0
75.5	50.5	49.008392996796836	30.215557223460713	29.939999	0
76.5	50.5	49.05009354681272	30.215557223460713	29.984999	0
77.5	50.5	49.09179409682861	30.215557223460713	30.25	0
78.5	50.5	49.13349464684449	30.215557223460713	30.349998	0
79.5	50.5	49.17519519686038	30.215557223460713	30.17	0
80.5	50.5	49.21689574687626	30.215557223460713	30.265	0
96.5	50.5	49.88410454713042	30.215557223460713	30.515	0
97.5	50.5	49.92580509714631	30.215557223460713	30.505	0
98.5	50.5	49.96750564716219	30.215557223460713	30.455	0
99.5	50.5	50.009206197178074	30.215557223460713	30.41	0
100.5	50.5	50.05090674719396	30.215557223460713	30.355	0
101.5	50.5	50.092607297209845	30.215557223460713	30.244999	0
73.5	51.5	48.924991896765064	30.1738850953149	30.185	0
74.5	51.5	48.966692446780954	30.1738850953149	30.015	0
75.5	51.5	49.008392996796836	30.1738850953149	29.855	0
76.5	51.5	49.05009354681272	30.1738850953149	29.935	0
77.5	51.5	49.09179409682861	30.1738850953149	29.984999	0
78.5	51.5	49.13349464684449	30.1738850953149	29.92	0
79.5	51.5	49.17519519686038	30.1738850953149	29.8	0
80.5	51.5	49.21689574687626	30.1738850953149	30.095	0
83.5	51.5	49.341997396923915	30.1738850953149	29.675	0
84.5	51.5	49.383697946939805	30.1738850953149	28.855	0
85.5	51.5	49.42539849695569	30.1738850953149	28.835	0
86.5	51.5	49.46709904697157	30.1738850953149	28.869999	0
95.5	51.5	49.84240399711454	30.1738850953149	30.189999	0
96.5	51.5	49.88410454713042	30.1738850953149	30.234999	0
97.5	51.5	49.92580509714631	30.1738850953149	30.3	0
98.5	51.5	49.96750564716219	30.1738850953149	30.365	0
99.5	51.5	50.009206197178074	30.1738850953149	30.33	0
100.5	51.5	50.05090674719396	30.1738850953149	30.355	0
101.5	51.5	50.092607297209845	30.1738850953149	30.439999	0
73.5	52.5	48.924991896765064	30.13221296716909	29.96	0
74.5	52.5	48.966692446780954	30.13221296716909	29.779999	0
75.5	52.5	49.008392996796836	30.13221296716909	29.75	0
76.5	52.5	49.05009354681272	30.13221296716909	29.82	0
77.5	52.5	49.09179409682861	30.13221296716909	29.929998	0
78.5	52.5	49.13349464684449	30.13221296716909	29.789999	0
79.5	52.5	49.17519519686038	30.13221296716909	29.615	0
80.5	52.5	49.21689574687626	30.13221296716909	29.644999	0
81.5	52.5	49.258596296892144	30.13221296716909	29.81	0
82.5	52.5	49.30029684690803	30.13221296716909	29.835	0
83.5	52.5	49.341997396923915	30.13221296716909	29.84	0
84.5	52.5	49.383697946939805	30.13221296716909	29.849998	0
85.5	52.5	49.42539849695569	30.13221296716909	30.01	0
86.5	52.5	49.46709904697157	30.13221296716909	30.0	0
93.5	52.5	49.759002897082766	30.13221296716909	30.135	0
94.5	52.5	49.80070344709865	30.13221296716909	30.135	0
95.5	52.5	49.84240399711454	30.13221296716909	30.14	0
96.5	52.5	49.88410454713042	30.13221296716909	30.215	0
97.5	52.5	49.92580509714631	30.13221296716909	30.244999	0
98.5	52.5	49.96750564716219	30.13221296716909	30.3	0
99.5	52.5	50.009206197178074	30.13221296716909	30.3	0
100.5	52.5	50.05090674719396	30.13221296716909	30.38	0
101.5	52.5	50.092607297209845	30.13221296716909	30.494999	0
102.5	52.5	50.13430784722573	30.13221296716909	30.49	0
74.5	53.5	48.966692446780954	30.090540839023276	29.599998	0
75.5	53.5	49.008392996796836	30.090540839023276	29.595	0
76.5	53.5	49.05009354681272	30.090540839023276	29.635	0
77.5	53.5	49.09179409682861	30.090540839023276	29.789999	0
78.5	53.5	49.13349464684449	30.090540839023276	29.769999	0
79.5	53.5	49.17519519686038	30.090540839023276	29.644999	0
80.5	53.5	49.21689574687626	30.090540839023276	29.685	0
81.5	53.5	49.258596296892144	30.090540839023276	29.75	0
82.5	53.5	49.30029684690803	30.090540839023276	29.789999	0
83.5	53.5	49.341997396923915	30.090540839023276	29.814999	0
84.5	53.5	49.383697946939805	30.090540839023276	29.89	0
85.5	53.5	49.42539849695569	30.090540839023276	30.099998	0
86.5	53.5	49.46709904697157	30.090540839023276	30.4	0
87.5	53.5	49.50879959698746	30.090540839023276	30.269999	0
91.5	53.5	49.675601797050994	30.090540839023276	30.045	0
92.5	53.5	49.717302347066884	30.090540839023276	30.074999	0
93.5	53.5	49.759002897082766	30.090540839023276	30.125	0
94.5	53.5	49.80070344709865	30.090540839023276	30.054998	0
95.5	53.5	49.84240399711454	30.090540839023276	30.164999	0
96.5	53.5	49.88410454713042	30.090540839023276	30.279999	0
97.5	53.5	49.92580509714631	30.090540839023276	30.359999	0
98.5	53.5	49.96750564716219	30.090540839023276	30.394999	0
99.5	53.5	50.009206197178074	30.090540839023276	30.39	0
100.5	53.5	50.05090674719396	30.090540839023276	30.385	0
101.5	53.5	50.092607297209845	30.090540839023276	30.535	0
102.5	53.5	50.13430784722573	30.090540839023276	30.49	0
54.5	54.5	48.13268144646325	30.048868710877464	31.109999	0
55.5	54.5	48.17438199647914	30.048868710877464	31.109999	0
56.5	54.5	48.216082546495024	30.048868710877464	28.68	0
57.5	54.5	48.257783096510906	30.048868710877464	28.635	0
73.5	54.5	48.924991896765064	30.048868710877464	29.269999	0
74.5	54.5	48.966692446780954	30.048868710877464	29.564999	0
75.5	54.5	49.008392996796836	30.048868710877464	29.539999	0
76.5	54.5	49.05009354681272	30.048868710877464	29.519999	0
77.5	54.5	49.09179409682861	30.048868710877464	29.64	0
78.5	54.5	49.13349464684449	30.048868710877464	29.724998	0
79.5	54.5	49.17519519686038	30.048868710877464	29.554998	0
80.5	54.5	49.21689574687626	30.048868710877464	29.585	0
81.5	54.5	49.258596296892144	30.048868710877464	29.635	0
82.5	54.5	49.30029684690803	30.048868710877464	29.685	0
83.5	54.5	49.341997396923915	30.048868710877464	29.74	0
84.5	54.5	49.383697946939805	30.048868710877464	29.795	0
85.5	54.5	49.42539849695569	30.048868710877464	29.9	0
86.5	54.5	49.46709904697157	30.048868710877464	30.369999	0
87.5	54.5	49.50879959698746	30.048868710877464	31.42	0
90.5	54.5	49.63390124703511	30.048868710877464	29.849998	0
91.5	54.5	49.675601797050994	30.048868710877464	29.869999	0
92.5	54.5	49.717302347066884	30.048868710877464	29.904999	0
93.5	54.5	49.759002897082766	30.048868710877464	30.01	0
94.5	54.5	49.80070344709865	30.048868710877464	30.025	0
95.5	54.5	49.84240399711454	30.048868710877464	30.24	0
96.5	54.5	49.88410454713042	30.048868710877464	30.365	0
97.5	54.5	49.92580509714631	30.048868710877464	30.429998	0
98.5	54.5	49.96750564716219	30.048868710877464	30.439999	0
99.5	54.5	50.009206197178074	30.048868710877464	30.4	0
100.5	54.5	50.05090674719396	30.048868710877464	30.38	0
101.5	54.5	50.092607297209845	30.048868710877464	30.644999	0
102.5	54.5	50.13430784722573	30.048868710877464	30.65	0
54.5	55.5	48.13268144646325	30.007196582731652	30.99	0
55.5	55.5	48.17438199647914	30.007196582731652	30.63	0
56.5	55.5	48.216082546495024	30.007196582731652	28.96	0
57.5	55.5	48.257783096510906	30.007196582731652	29.535	0
58.5	55.5	48.299483646526795	30.007196582731652	30.265	0
67.5	55.5	48.67478859666976	30.007196582731652	31.785	0
68.5	55.5	48.71648914668564	30.007196582731652	31.019999	0
69.5	55.5	48.75818969670153	30.007196582731652	30.154999	0
70.5	55.5	48.79989024671741	30.007196582731652	29.564999	0
71.5	55.5	48.8415907967333	30.007196582731652	29.615	0
72.5	55.5	48.88329134674918	30.007196582731652	29.775	0
73.5	55.5	48.924991896765064	30.007196582731652	29.359999	0
74.5	55.5	48.966692446780954	30.007196582731652	29.449999	0
75.5	55.5	49.008392996796836	30.007196582731652	29.599998	0
76.5	55.5	49.05009354681272	30.007196582731652	29.609999	0
77.5	55.5	49.09179409682861	30.007196582731652	29.619999	0
78.5	55.5	49.13349464684449	30.007196582731652	29.689999	0
79.5	55.5	49.17519519686038	30.007196582731652	29.689999	0
80.5	55.5	49.21689574687626	30.007196582731652	29.664999	0
81.5	55.5	49.258596296892144	30.007196582731652	29.635	0
82.5	55.5	49.30029684690803	30.007196582731652	29.644999	0
83.5	55.5	49.341997396923915	30.007196582731652	29.699999	0
84.5	55.5	49.383697946939805	30.007196582731652	29.765	0
85.5	55.5	49.42539849695569	30.007196582731652	29.96	0
86.5	55.5	49.46709904697157	30.007196582731652	30.439999	0
