Pixel-X	Pixel-Y	Longitude	Latitude	sst	qual_sst
370.5	22.5	61.31005525148289	31.38237681154345	34.405	0
371.5	22.5	61.351755801498776	31.38237681154345	34.38	0
370.5	23.5	61.31005525148289	31.340704683397636	34.8	0
371.5	23.5	61.351755801498776	31.340704683397636	35.035	0
78.5	44.5	49.13349464684449	30.465589992335584	32.385	0
79.5	44.5	49.17519519686038	30.465589992335584	32.46	0
80.5	44.5	49.21689574687626	30.465589992335584	33.51	0
77.5	45.5	49.09179409682861	30.42391786418977	32.489998	0
78.5	45.5	49.13349464684449	30.42391786418977	32.37	0
79.5	45.5	49.17519519686038	30.42391786418977	32.39	0
80.5	45.5	49.21689574687626	30.42391786418977	32.475	0
81.5	45.5	49.258596296892144	30.42391786418977	34.2	0
72.5	46.5	48.88329134674918	30.382245736043963	33.325	0
73.5	46.5	48.924991896765064	30.382245736043963	33.46	0
74.5	46.5	48.966692446780954	30.382245736043963	33.535	0
77.5	46.5	49.09179409682861	30.382245736043963	32.495	0
78.5	46.5	49.13349464684449	30.382245736043963	32.37	0
79.5	46.5	49.17519519686038	30.382245736043963	32.434998	0
80.5	46.5	49.21689574687626	30.382245736043963	32.309998	0
81.5	46.5	49.258596296892144	30.382245736043963	33.215	0
72.5	47.5	48.88329134674918	30.34057360789815	33.01	0
73.5	47.5	48.924991896765064	30.34057360789815	32.739998	0
74.5	47.5	48.966692446780954	30.34057360789815	32.274998	0
75.5	47.5	49.008392996796836	30.34057360789815	31.939999	0
77.5	47.5	49.09179409682861	30.34057360789815	32.895	0
78.5	47.5	49.13349464684449	30.34057360789815	32.895	0
79.5	47.5	49.17519519686038	30.34057360789815	33.105	0
80.5	47.5	49.21689574687626	30.34057360789815	32.465	0
81.5	47.5	49.258596296892144	30.34057360789815	32.315	0
72.5	48.5	48.88329134674918	30.298901479752338	32.605	0
73.5	48.5	48.924991896765064	30.298901479752338	32.315	0
74.5	48.5	48.966692446780954	30.298901479752338	32.09	0
75.5	48.5	49.008392996796836	30.298901479752338	31.98	0
76.5	48.5	49.05009354681272	30.298901479752338	32.66	0
72.5	49.5	48.88329134674918	30.257229351606526	32.285	0
73.5	49.5	48.924991896765064	30.257229351606526	32.105	0
74.5	49.5	48.966692446780954	30.257229351606526	32.105	0
75.5	49.5	49.008392996796836	30.257229351606526	32.255	0
76.5	49.5	49.05009354681272	30.257229351606526	33.07	0
77.5	49.5	49.09179409682861	30.257229351606526	32.585	0
78.5	49.5	49.13349464684449	30.257229351606526	32.895	0
79.5	49.5	49.17519519686038	30.257229351606526	33.235	0
73.5	50.5	48.924991896765064	30.215557223460713	32.3	0
74.5	50.5	48.966692446780954	30.215557223460713	32.34	0
75.5	50.5	49.008392996796836	30.215557223460713	32.375	0
76.5	50.5	49.05009354681272	30.215557223460713	32.309998	0
77.5	50.5	49.09179409682861	30.215557223460713	32.385	0
78.5	50.5	49.13349464684449	30.215557223460713	32.475	0
79.5	50.5	49.17519519686038	30.215557223460713	32.364998	0
80.5	50.5	49.21689574687626	30.215557223460713	32.295	0
81.5	50.5	49.258596296892144	30.215557223460713	33.704998	0
96.5	50.5	49.88410454713042	30.215557223460713	33.045	0
97.5	50.5	49.92580509714631	30.215557223460713	33.01	0
98.5	50.5	49.96750564716219	30.215557223460713	32.719997	0
99.5	50.5	50.009206197178074	30.215557223460713	32.875	0
100.5	50.5	50.05090674719396	30.215557223460713	33.105	0
101.5	50.5	50.092607297209845	30.215557223460713	33.405	0
73.5	51.5	48.924991896765064	30.1738850953149	32.469997	0
74.5	51.5	48.966692446780954	30.1738850953149	32.42	0
75.5	51.5	49.008392996796836	30.1738850953149	32.235	0
76.5	51.5	49.05009354681272	30.1738850953149	32.05	0
77.5	51.5	49.09179409682861	30.1738850953149	32.165	0
78.5	51.5	49.13349464684449	30.1738850953149	32.255	0
79.5	51.5	49.17519519686038	30.1738850953149	32.235	0
80.5	51.5	49.21689574687626	30.1738850953149	32.239998	0
81.5	51.5	49.258596296892144	30.1738850953149	33.774998	0
82.5	51.5	49.30029684690803	30.1738850953149	33.155	0
83.5	51.5	49.341997396923915	30.1738850953149	32.684998	0
84.5	51.5	49.383697946939805	30.1738850953149	33.465	0
85.5	51.5	49.42539849695569	30.1738850953149	33.489998	0
86.5	51.5	49.46709904697157	30.1738850953149	33.375	0
94.5	51.5	49.80070344709865	30.1738850953149	33.66	0
95.5	51.5	49.84240399711454	30.1738850953149	32.954998	0
96.5	51.5	49.88410454713042	30.1738850953149	32.84	0
97.5	51.5	49.92580509714631	30.1738850953149	32.844997	0
98.5	51.5	49.96750564716219	30.1738850953149	32.719997	0
99.5	51.5	50.009206197178074	30.1738850953149	32.829998	0
100.5	51.5	50.05090674719396	30.1738850953149	32.989998	0
101.5	51.5	50.092607297209845	30.1738850953149	33.125	0
73.5	52.5	48.924991896765064	30.13221296716909	32.815	0
74.5	52.5	48.966692446780954	30.13221296716909	32.7	0
75.5	52.5	49.008392996796836	30.13221296716909	32.325	0
76.5	52.5	49.05009354681272	30.13221296716909	32.105	0
77.5	52.5	49.09179409682861	30.13221296716909	32.105	0
78.5	52.5	49.13349464684449	30.13221296716909	32.219997	0
79.5	52.5	49.17519519686038	30.13221296716909	32.355	0
80.5	52.5	49.21689574687626	30.13221296716909	32.399998	0
81.5	52.5	49.258596296892144	30.13221296716909	32.559998	0
82.5	52.5	49.30029684690803	30.13221296716909	32.565	0
83.5	52.5	49.341997396923915	30.13221296716909	32.665	0
84.5	52.5	49.383697946939805	30.13221296716909	33.01	0
85.5	52.5	49.42539849695569	30.13221296716909	33.114998	0
86.5	52.5	49.46709904697157	30.13221296716909	33.145	0
92.5	52.5	49.717302347066884	30.13221296716909	33.809998	0
93.5	52.5	49.759002897082766	30.13221296716909	33.565	0
94.5	52.5	49.80070344709865	30.13221296716909	33.175	0
95.5	52.5	49.84240399711454	30.13221296716909	32.995	0
96.5	52.5	49.88410454713042	30.13221296716909	32.835	0
97.5	52.5	49.92580509714631	30.13221296716909	32.755	0
98.5	52.5	49.96750564716219	30.13221296716909	32.745	0
99.5	52.5	50.009206197178074	30.13221296716909	32.79	0
100.5	52.5	50.05090674719396	30.13221296716909	32.86	0
101.5	52.5	50.092607297209845	30.13221296716909	32.95	0
102.5	52.5	50.13430784722573	30.13221296716909	32.87	0
73.5	53.5	48.924991896765064	30.090540839023276	33.305	0
74.5	53.5	48.966692446780954	30.090540839023276	32.815	0
75.5	53.5	49.008392996796836	30.090540839023276	32.555	0
76.5	53.5	49.05009354681272	30.090540839023276	32.344997	0
77.5	53.5	49.09179409682861	30.090540839023276	32.27	0
78.5	53.5	49.13349464684449	30.090540839023276	32.385	0
79.5	53.5	49.17519519686038	30.090540839023276	32.465	0
80.5	53.5	49.21689574687626	30.090540839023276	32.495	0
81.5	53.5	49.258596296892144	30.090540839023276	32.52	0
82.5	53.5	49.30029684690803	30.090540839023276	32.54	0
83.5	53.5	49.341997396923915	30.090540839023276	32.64	0
84.5	53.5	49.383697946939805	30.090540839023276	32.805	0
85.5	53.5	49.42539849695569	30.090540839023276	32.95	0
86.5	53.5	49.46709904697157	30.090540839023276	33.18	0
87.5	53.5	49.50879959698746	30.090540839023276	33.445	0
91.5	53.5	49.675601797050994	30.090540839023276	33.559998	0
92.5	53.5	49.717302347066884	30.090540839023276	33.565	0
93.5	53.5	49.759002897082766	30.090540839023276	33.51	0
94.5	53.5	49.80070344709865	30.090540839023276	33.059998	0
95.5	53.5	49.84240399711454	30.090540839023276	32.98	0
96.5	53.5	49.88410454713042	30.090540839023276	32.875	0
97.5	53.5	49.92580509714631	30.090540839023276	32.815	0
98.5	53.5	49.96750564716219	30.090540839023276	32.829998	0
99.5	53.5	50.009206197178074	30.090540839023276	32.87	0
100.5	53.5	50.05090674719396	30.090540839023276	32.85	0
101.5	53.5	50.092607297209845	30.090540839023276	32.93	0
102.5	53.5	50.13430784722573	30.090540839023276	32.855	0
103.5	53.5	50.17600839724162	30.090540839023276	32.665	0
54.5	54.5	48.13268144646325	30.048868710877464	30.724998	0
55.5	54.5	48.17438199647914	30.048868710877464	30.724998	0
56.5	54.5	48.216082546495024	30.048868710877464	30.46	0
57.5	54.5	48.257783096510906	30.048868710877464	30.449999	0
68.5	54.5	48.71648914668564	30.048868710877464	32.32	0
69.5	54.5	48.75818969670153	30.048868710877464	32.35	0
70.5	54.5	48.79989024671741	30.048868710877464	32.84	0
71.5	54.5	48.8415907967333	30.048868710877464	31.98	0
72.5	54.5	48.88329134674918	30.048868710877464	33.559998	0
73.5	54.5	48.924991896765064	30.048868710877464	33.219997	0
74.5	54.5	48.966692446780954	30.048868710877464	32.855	0
75.5	54.5	49.008392996796836	30.048868710877464	32.625	0
76.5	54.5	49.05009354681272	30.048868710877464	32.45	0
77.5	54.5	49.09179409682861	30.048868710877464	32.489998	0
78.5	54.5	49.13349464684449	30.048868710877464	32.495	0
79.5	54.5	49.17519519686038	30.048868710877464	32.515	0
80.5	54.5	49.21689574687626	30.048868710877464	32.545	0
81.5	54.5	49.258596296892144	30.048868710877464	32.594997	0
82.5	54.5	49.30029684690803	30.048868710877464	32.62	0
83.5	54.5	49.341997396923915	30.048868710877464	32.645	0
84.5	54.5	49.383697946939805	30.048868710877464	32.715	0
85.5	54.5	49.42539849695569	30.048868710877464	32.905	0
86.5	54.5	49.46709904697157	30.048868710877464	33.475	0
87.5	54.5	49.50879959698746	30.048868710877464	33.535	0
88.5	54.5	49.55050014700334	30.048868710877464	33.635	0
89.5	54.5	49.59220069701922	30.048868710877464	33.809998	0
90.5	54.5	49.63390124703511	30.048868710877464	33.614998	0
91.5	54.5	49.675601797050994	30.048868710877464	33.5	0
92.5	54.5	49.717302347066884	30.048868710877464	33.399998	0
93.5	54.5	49.759002897082766	30.048868710877464	33.305	0
94.5	54.5	49.80070344709865	30.048868710877464	32.965	0
95.5	54.5	49.84240399711454	30.048868710877464	32.93	0
96.5	54.5	49.88410454713042	30.048868710877464	32.905	0
97.5	54.5	49.92580509714631	30.048868710877464	32.925	0
98.5	54.5	49.96750564716219	30.048868710877464	32.969997	0
99.5	54.5	50.009206197178074	30.048868710877464	33.02	0
100.5	54.5	50.05090674719396	30.048868710877464	33.03	0
101.5	54.5	50.092607297209845	30.048868710877464	33.055	0
102.5	54.5	50.13430784722573	30.048868710877464	33.005	0
103.5	54.5	50.17600839724162	30.048868710877464	33.01	0
54.5	55.5	48.13268144646325	30.007196582731652	30.74	0
55.5	55.5	48.17438199647914	30.007196582731652	30.785	0
56.5	55.5	48.216082546495024	30.007196582731652	31.074999	0
57.5	55.5	48.257783096510906	30.007196582731652	31.41	0
58.5	55.5	48.299483646526795	30.007196582731652	31.535	0
67.5	55.5	48.67478859666976	30.007196582731652	33.204998	0
68.5	55.5	48.71648914668564	30.007196582731652	32.93	0
69.5	55.5	48.75818969670153	30.007196582731652	32.76	0
70.5	55.5	48.79989024671741	30.007196582731652	32.954998	0
71.5	55.5	48.8415907967333	30.007196582731652	32.86	0
72.5	55.5	48.88329134674918	30.007196582731652	33.11	0
73.5	55.5	48.924991896765064	30.007196582731652	33.055	0
74.5	55.5	48.966692446780954	30.007196582731652	32.835	0
75.5	55.5	49.008392996796836	30.007196582731652	32.62	0
76.5	55.5	49.05009354681272	30.007196582731652	32.475	0
77.5	55.5	49.09179409682861	30.007196582731652	32.559998	0
78.5	55.5	49.13349464684449	30.007196582731652	32.579998	0
79.5	55.5	49.17519519686038	30.007196582731652	32.635	0
80.5	55.5	49.21689574687626	30.007196582731652	32.69	0
81.5	55.5	49.258596296892144	30.007196582731652	32.725	0
82.5	55.5	49.30029684690803	30.007196582731652	32.76	0
83.5	55.5	49.341997396923915	30.007196582731652	32.785	0
84.5	55.5	49.383697946939805	30.007196582731652	32.79	0
85.5	55.5	49.42539849695569	30.007196582731652	32.895	0
86.5	55.5	49.46709904697157	30.007196582731652	33.364998	0
87.5	55.5	49.50879959698746	30.007196582731652	33.445	0
88.5	55.5	49.55050014700334	30.007196582731652	33.51	0
89.5	55.5	49.59220069701922	30.007196582731652	33.559998	0
90.5	55.5	49.63390124703511	30.007196582731652	33.524998	0
91.5	55.5	49.675601797050994	30.007196582731652	33.43	0
92.5	55.5	49.717302347066884	30.007196582731652	33.285	0
93.5	55.5	49.759002897082766	30.007196582731652	33.059998	0
94.5	55.5	49.80070344709865	30.007196582731652	32.975	0
95.5	55.5	49.84240399711454	30.007196582731652	32.969997	0
96.5	55.5	49.88410454713042	30.007196582731652	33.005	0
97.5	55.5	49.92580509714631	30.007196582731652	33.04	0
98.5	55.5	49.96750564716219	30.007196582731652	33.075	0
99.5	55.5	50.009206197178074	30.007196582731652	33.11	0
100.5	55.5	50.05090674719396	30.007196582731652	33.075	0
101.5	55.5	50.092607297209845	30.007196582731652	33.12	0
102.5	55.5	50.13430784722573	30.007196582731652	33.255	0
103.5	55.5	50.17600839724162	30.007196582731652	33.774998	0
54.5	56.5	48.13268144646325	29.96552445458584	30.845	0
55.5	56.5	48.17438199647914	29.96552445458584	30.845	0
56.5	56.5	48.216082546495024	29.96552445458584	31.349998	0
57.5	56.5	48.257783096510906	29.96552445458584	31.414999	0
58.5	56.5	48.299483646526795	29.96552445458584	31.445	0
59.5	56.5	48.34118419654268	29.96552445458584	31.535	0
60.5	56.5	48.38288474655856	29.96552445458584	30.23	0
67.5	56.5	48.67478859666976	29.96552445458584	33.235	0
68.5	56.5	48.71648914668564	29.96552445458584	33.079998	0
69.5	56.5	48.75818969670153	29.96552445458584	32.84	0
70.5	56.5	48.79989024671741	29.96552445458584	32.94	0
71.5	56.5	48.8415907967333	29.96552445458584	32.795	0
72.5	56.5	48.88329134674918	29.96552445458584	32.85	0
73.5	56.5	48.924991896765064	29.96552445458584	32.87	0
74.5	56.5	48.966692446780954	29.96552445458584	32.765	0
75.5	56.5	49.008392996796836	29.96552445458584	32.63	0
76.5	56.5	49.05009354681272	29.96552445458584	32.57	0
77.5	56.5	49.09179409682861	29.96552445458584	32.645	0
78.5	56.5	49.13349464684449	29.96552445458584	32.67	0
79.5	56.5	49.17519519686038	29.96552445458584	32.805	0
80.5	56.5	49.21689574687626	29.96552445458584	32.885	0
81.5	56.5	49.258596296892144	29.96552445458584	32.915	0
82.5	56.5	49.30029684690803	29.96552445458584	32.94	0
83.5	56.5	49.341997396923915	29.96552445458584	32.98	0
84.5	56.5	49.383697946939805	29.96552445458584	32.965	0
85.5	56.5	49.42539849695569	29.96552445458584	32.95	0
86.5	56.5	49.46709904697157	29.96552445458584	33.14	0
87.5	56.5	49.50879959698746	29.96552445458584	33.315	0
88.5	56.5	49.55050014700334	29.96552445458584	33.45	0
89.5	56.5	49.59220069701922	29.96552445458584	33.51	0
90.5	56.5	49.63390124703511	29.96552445458584	33.505	0
91.5	56.5	49.675601797050994	29.96552445458584	33.42	0
92.5	56.5	49.717302347066884	29.96552445458584	33.35	0
93.5	56.5	49.759002897082766	29.96552445458584	33.165	0
94.5	56.5	49.80070344709865	29.96552445458584	33.045	0
95.5	56.5	49.84240399711454	29.96552445458584	32.995	0
96.5	56.5	49.88410454713042	29.96552445458584	33.02	0
